num,word,Positive,Negative,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
12525,тандем,0,0,0,0,0,0,0,0,0,1
12526,хвостовик,0,0,0,0,0,0,0,0,0,0
12527,касательный,0,0,0,0,0,0,0,0,0,0
12528,запутывать,0,0,0,0,0,0,0,0,0,0
12529,запутанный,0,1,0,0,0,0,0,0,0,0
12530,бак,0,0,0,0,0,0,0,0,0,0
12531,дубленый,1,0,0,0,0,0,0,0,0,0
12532,мучающий,1,1,0,1,0,0,1,0,1,0
12533,равносильно,0,0,0,0,0,0,0,0,0,1
12534,нажмите,0,0,0,0,0,0,0,0,0,0
12535,лента,0,0,0,0,0,0,0,0,0,0
12536,конус,0,0,0,0,0,0,0,0,0,0
12537,конусообразный,0,0,0,0,0,0,0,0,0,0
12538,гобелен,0,0,0,0,0,0,0,0,0,0
12539,деготь,0,0,0,0,0,0,0,0,0,0
12540,медлительность,0,1,0,0,0,0,0,0,0,0
12541,запоздалый,0,1,0,0,0,0,0,0,0,0
12542,цель,0,0,0,0,0,0,0,0,0,0
12543,тариф,0,1,1,0,1,0,0,0,0,0
12544,тусклость,0,1,0,0,1,0,0,1,0,0
12545,медлить,0,1,0,0,0,0,0,0,0,0
12546,пирог,0,0,0,0,0,0,0,0,0,0
12547,шотландка,0,0,0,0,0,0,0,0,0,0
12548,татарский,0,0,0,0,0,0,0,0,0,0
12549,задача,1,0,0,0,0,0,0,0,0,0
12550,кисточка,0,0,0,0,0,0,0,0,0,0
12551,вкус,0,0,0,0,0,0,0,0,0,0
12552,со вкусом,1,0,0,0,0,0,0,0,0,0
12553,безвкусный,0,1,0,0,1,0,0,0,0,0
12554,дегустация,0,0,0,0,0,0,0,0,0,0
12555,вкусный,1,0,0,0,0,0,0,0,0,0
12556,тат,0,0,0,0,0,0,0,0,0,0
12557,тату,0,0,0,0,0,0,0,0,0,0
12558,учил,0,0,0,0,0,0,0,0,0,1
12559,насмешка,0,1,1,0,0,1,0,1,0,0
12560,тугой,0,0,0,0,0,0,0,0,0,0
12561,таверна,0,0,0,0,0,0,0,0,0,0
12562,темно-желтый,0,0,0,0,1,0,0,0,0,0
12563,налог,0,1,0,0,0,0,0,1,0,0
12564,такси,0,0,0,0,0,0,0,0,0,0
12565,систематика,0,0,0,0,0,0,0,0,0,0
12566,чай,0,0,0,0,0,0,0,0,0,0
12567,учить,1,0,0,0,0,0,1,0,1,1
12568,учитель,1,0,0,0,0,0,0,0,0,1
12569,учение,0,0,0,0,0,0,0,0,0,0
12570,команда,0,0,0,0,0,0,0,0,0,1
12571,плачущий,0,0,0,0,1,1,0,1,0,0
12572,дразнить,0,1,1,1,0,0,0,1,0,0
12573,задира,0,0,0,0,0,0,0,0,0,0
12574,ворсование,0,1,1,0,0,1,0,0,0,0
12575,сосок,0,0,0,0,0,0,0,0,0,0
12576,технический,0,0,0,0,0,0,0,0,0,0
12577,формальность,0,0,0,0,0,0,0,0,0,0
12578,техник,0,0,0,0,0,0,0,0,0,0
12579,технология,1,0,0,0,0,0,0,0,0,0
12580,Тед,0,0,0,0,0,0,0,0,0,0
12581,утомительный,0,1,0,0,0,0,0,0,0,0
12582,скука,0,1,0,0,0,0,0,0,0,0
12583,битком набитый,0,0,0,0,1,0,0,0,0,0
12584,тинейджеры,1,1,0,0,0,0,0,0,0,0
12585,зубы,0,0,0,0,0,0,0,0,0,0
12586,тефлон,0,0,0,0,0,0,0,0,0,0
12587,телеграмма,0,0,0,0,0,0,0,0,0,0
12588,телеграф,0,0,0,0,0,0,0,0,0,0
12589,телефон,0,0,0,0,0,0,0,0,0,0
12590,телескоп,0,0,0,0,0,0,0,0,0,0
12591,телескопический,0,0,0,0,0,0,0,0,0,0
12592,телевидение,0,0,0,0,0,0,0,0,0,0
12593,кассир,0,0,0,0,0,0,0,0,0,0
12594,рассказывать,0,0,0,0,0,0,0,0,0,0
12595,контрольный,0,0,0,0,0,0,0,0,0,0
12596,характер,0,0,0,0,0,0,0,0,0,0
12597,темпера,0,0,0,0,0,0,0,0,0,0
12598,темперамент,0,0,0,0,0,0,0,0,0,0
12599,умеренность,1,0,0,0,0,0,0,0,0,0
12600,умеренный,0,0,0,0,0,0,0,0,0,1
12601,температура,0,0,0,0,0,0,0,0,0,0
12602,закаленный,1,0,0,0,0,0,0,0,0,0
12603,буря,0,1,1,1,0,1,0,1,1,0
12604,храм,0,0,0,0,0,0,0,0,0,0
12605,временной,0,0,0,0,0,0,0,0,0,0
12606,временно,0,0,0,0,0,0,0,0,0,0
12607,временный,0,0,0,0,0,0,0,0,0,0
12608,искушать,0,0,0,0,0,0,0,0,0,0
12609,искушение,0,1,0,0,0,0,0,0,0,0
12610,соблазнительный,0,0,0,0,0,0,0,0,0,0
12611,десять,0,0,0,0,0,0,0,0,0,0
12612,надежный,1,0,0,0,0,0,0,0,0,0
12613,цепкий,1,0,0,0,0,0,0,0,0,0
12614,упорство,1,0,0,0,0,0,0,0,0,0
12615,аренда,1,0,0,0,0,0,0,0,0,0
12616,арендатор,1,0,0,0,0,0,0,0,0,0
12617,тенденция,0,0,0,0,0,0,0,0,0,0
12618,нежный,1,0,0,0,0,0,1,0,0,1
12619,нежность,1,0,0,0,0,0,1,0,0,0
12620,стремящийся,0,0,0,0,0,0,0,0,0,0
12621,сухожилие,0,0,0,0,0,0,0,0,0,0
12622,обитель,0,1,0,0,0,0,0,0,0,0
12623,принцип,0,0,0,0,0,0,0,0,0,0
12624,принципы,0,0,0,0,0,0,0,0,0,0
12625,десятикратный,0,0,0,0,0,0,0,0,0,0
12626,теннис,0,0,0,0,0,0,0,0,0,0
12627,напряженный,0,0,0,0,0,0,0,0,0,0
12628,растяжимый,0,0,0,0,0,0,0,0,0,0
12629,напряженность,0,0,1,0,0,0,0,0,0,0
12630,палатка,0,0,0,0,0,0,0,0,0,0
12631,щупальце,0,0,0,0,0,0,0,0,0,0
12632,предварительный,0,0,0,0,0,0,0,0,0,0
12633,десятый,0,0,0,0,0,0,0,0,0,0
12634,десятых,0,0,0,0,0,0,0,0,0,0
12635,незначительный,0,0,0,0,0,0,0,0,0,0
12636,срок,0,0,0,0,0,0,0,0,0,0
12637,прохладный,0,0,0,0,0,0,0,0,0,0
12638,термин,0,0,0,0,0,0,0,0,0,0
12639,Терминал,0,1,0,0,0,1,0,1,0,0
12640,прекратить,0,0,0,0,0,0,0,1,0,0
12641,прекращение,0,1,0,0,0,0,0,1,0,0
12642,вокзал,0,0,0,0,0,0,0,0,0,0
12643,термит,0,1,0,0,1,0,0,0,0,0
12644,термины,0,0,0,0,0,0,0,0,0,0
12645,крачка,0,0,0,0,0,0,0,0,0,0
12646,тройной,0,0,0,0,0,0,0,0,0,0
12647,терраса,0,0,0,0,0,0,0,0,0,0
12648,земной,0,0,0,0,0,0,0,0,0,0
12649,ужасный,0,1,1,0,1,1,0,1,0,0
12650,ужасно,0,0,0,0,0,0,0,1,0,0
12651,терьер,0,0,0,0,0,0,0,0,0,0
12652,потрясающий,0,0,0,0,0,0,0,1,0,0
12653,территориальная,0,0,0,0,0,0,0,0,0,0
12654,территория,0,0,0,0,0,0,0,0,0,0
12655,террор,0,1,0,0,0,1,0,0,0,0
12656,терроризм,0,1,1,0,1,1,0,1,0,0
12657,террорист,0,1,1,0,1,1,0,1,1,0
12658,терроризировать,0,1,1,0,0,1,0,1,0,0
12659,немногословный,0,0,0,0,0,0,0,0,0,0
12660,третичный,0,0,0,0,0,0,0,0,0,0
12661,тест,0,0,0,0,0,0,0,0,0,0
12662,завещание,0,0,0,1,0,0,0,0,0,1
12663,свидетельствовать,0,0,0,0,0,0,0,0,0,0
12664,свидетельство,0,0,0,0,0,0,0,0,0,0
12665,свидетельство,0,0,0,0,0,0,0,0,0,1
12666,столбняк,0,1,0,0,1,0,0,0,0,0
12667,привязь,0,1,0,0,0,0,0,0,0,0
12668,привязи,0,0,0,0,0,0,0,0,0,0
12669,четырехгранный,0,0,0,0,0,0,0,0,0,0
12670,текст,0,0,0,0,0,0,0,0,0,0
12671,учебник,0,0,0,0,0,0,0,0,0,0
12672,текстиль,0,0,0,0,0,0,0,0,0,0
12673,структурный,0,0,0,0,0,0,0,0,0,0
12674,текстура,0,0,0,0,0,0,0,0,0,0
12675,благодарный,1,0,0,0,0,0,1,0,0,0
12676,благодарение,1,0,0,0,0,0,1,0,0,0
12677,солома,0,0,0,0,0,0,0,0,0,0
12678,оттепель,0,0,0,0,0,0,0,0,0,0
12679,театр,0,0,0,0,0,0,0,0,0,0
12680,театральный,0,0,0,0,0,0,0,0,0,0
12681,кража,0,1,1,0,1,1,0,1,0,0
12682,теизм,0,1,0,0,1,0,0,0,0,0
12683,теистический,0,0,0,0,0,0,0,0,0,0
12684,тема,0,0,0,0,0,0,0,0,0,0
12685,теократия,0,0,0,0,0,0,0,0,0,0
12686,теократический,0,1,1,0,0,1,0,1,0,1
12687,богослов,0,0,0,0,0,0,0,0,0,0
12688,теологический,0,0,0,0,0,0,0,0,0,1
12689,теология,0,0,0,1,0,0,0,0,0,0
12690,теорема,0,0,0,0,0,0,0,0,0,1
12691,теоретический,1,0,0,0,0,0,0,0,0,0
12692,теория,0,0,0,1,0,0,0,0,0,1
12693,терапевтический,1,0,0,0,0,0,1,0,0,1
12694,терапия,1,0,0,0,0,0,0,0,0,0
12695,поблизости,0,0,0,0,0,0,0,0,0,0
12696,этого,0,0,0,0,0,0,0,0,0,0
12697,тем,0,0,0,0,0,0,0,0,0,0
12698,тепловой,0,0,0,0,0,0,0,0,0,0
12699,термопара,0,0,0,1,0,0,0,0,0,0
12700,термодинамика,0,0,0,0,0,0,0,0,0,0
12701,термометр,0,0,0,0,0,0,0,0,0,1
12702,термостат,0,0,0,0,0,0,0,0,0,0
12703,тезаурус,0,0,0,0,0,0,0,0,0,0
12704,тезис,0,0,0,0,0,0,0,0,0,0
12705,толстый,0,0,0,0,0,0,0,0,0,0
12706,сгущаться,0,0,0,0,0,0,0,0,0,0
12707,утолщение,0,0,0,0,0,0,0,0,0,0
12708,чаща,0,0,0,0,0,0,0,0,0,0
12709,толщина,0,0,0,0,0,0,0,0,0,0
12710,вор,0,1,1,0,1,1,0,1,1,0
12711,наперсток,0,0,0,0,0,0,0,0,0,0
12712,тонкий,0,0,0,0,0,0,0,0,0,0
12713,вещь,0,0,0,0,0,0,0,0,0,0
12714,вещи,0,0,0,0,0,0,0,0,0,0
12715,мыслитель,1,0,0,0,0,0,0,0,0,0
12716,мышление,0,0,0,0,0,0,0,0,0,0
12717,трети,0,0,0,0,0,0,0,0,0,0
12718,жажда,0,0,0,1,0,0,0,1,1,0
12719,жаждущий,0,1,0,0,0,0,0,0,0,0
12720,тринадцать,0,0,0,0,0,0,0,0,0,0
12721,тринадцатый,0,0,0,0,0,1,0,0,0,0
12722,чертополох,0,0,0,0,0,0,0,0,0,0
12723,туда,0,0,0,0,0,0,0,0,0,0
12724,ремень,0,0,0,0,0,0,0,0,0,0
12725,шип,0,1,0,0,0,0,0,0,0,0
12726,тернистый,0,1,0,0,0,1,0,0,0,0
12727,чистокровный,1,0,0,0,0,0,0,0,0,0
12728,проезд,0,0,0,0,0,0,0,0,0,0
12729,думал,0,0,0,1,0,0,0,0,0,0
12730,вдумчивый,1,0,0,0,0,0,0,0,0,1
12731,вдумчивость,1,0,0,0,0,0,0,0,0,0
12732,беспечный,0,1,1,0,1,0,0,0,0,0
12733,мысли,0,0,0,0,0,0,0,0,0,0
12734,тысяча,0,0,0,0,0,0,0,0,0,0
12735,бить,0,1,1,0,1,1,0,1,0,0
12736,нить,0,0,0,0,0,0,0,0,0,0
12737,угроза,0,1,1,0,0,1,0,0,0,0
12738,угрожать,0,1,1,1,0,1,0,0,0,0
12739,угрожающий,0,1,1,0,1,1,0,0,0,0
12740,втрое,0,0,0,0,0,0,0,0,0,0
12741,молотить,0,1,1,0,0,1,0,1,0,0
12742,порог,0,0,0,0,0,0,0,0,0,0
12743,трижды,0,0,0,0,0,0,0,0,0,0
12744,бережливость,1,0,0,0,1,0,0,0,0,1
12745,бережливый,0,0,0,0,0,0,0,0,0,0
12746,трепет,1,0,0,1,0,1,1,0,1,0
12747,волнующий,1,0,0,1,0,0,1,0,1,0
12748,процветающий,1,0,0,1,0,0,1,0,0,0
12749,горло,0,0,0,0,0,0,0,0,0,0
12750,пульсировать,0,1,0,0,0,1,0,1,0,0
12751,пульсация,0,0,0,0,0,0,0,0,0,0
12752,престол,1,0,0,0,0,0,0,0,0,1
12753,толпа,0,0,0,0,0,0,0,0,0,0
12754,дроссель,0,1,1,0,0,0,0,0,0,0
12755,бросать,0,0,0,0,0,0,0,0,0,0
12756,молочница,0,0,0,0,0,0,0,0,0,0
12757,удар,0,0,0,0,0,0,0,0,0,0
12758,глухой стук,0,0,0,0,0,0,0,0,0,0
12759,бандит,0,1,1,0,1,1,0,0,0,0
12760,большой палец руки,0,0,0,0,0,0,0,0,0,0
12761,стучать,0,1,1,0,0,0,0,0,0,0
12762,громадный,0,0,0,0,0,1,0,0,0,0
12763,гром,0,0,0,0,0,0,0,0,0,0
12764,удар молнии,0,0,0,0,0,0,0,0,0,0
12765,громоподобный,0,1,1,0,0,1,0,0,0,0
12766,гроза,0,0,0,0,0,0,0,0,0,0
12767,мешать,0,1,0,0,0,0,0,0,1,0
12768,тимьян,0,0,0,0,0,0,0,0,0,0
12769,тиара,0,0,0,0,0,0,0,0,0,0
12770,тик,0,0,0,0,0,0,0,0,0,0
12771,тикер,0,0,0,0,0,0,0,0,0,0
12772,билет,0,0,0,0,0,0,0,0,0,0
12773,щекотать,1,0,0,1,0,0,1,0,1,1
12774,щекотливый,0,0,0,0,0,0,0,0,0,0
12775,приливный,0,0,0,0,0,0,0,0,0,0
12776,лакомый кусок,0,0,0,0,0,0,0,0,0,0
12777,волна,0,0,0,0,0,0,0,0,0,0
12778,новости,0,0,0,0,0,0,0,0,0,0
12779,галстук,0,0,0,0,0,0,0,0,0,0
12780,ярус,0,0,0,0,0,0,0,0,0,0
12781,размолвка,0,1,1,0,0,0,0,0,0,0
12782,тигр,0,0,0,0,0,0,0,0,0,0
12783,затянуть,0,0,1,0,0,0,0,0,0,0
12784,теснота,0,0,0,0,0,0,0,0,0,0
12785,колготки,0,0,0,0,0,0,0,0,0,0
12786,тильда,0,0,0,0,0,0,0,0,0,0
12787,плитка,0,0,0,0,0,0,0,0,0,0
12788,Черепица,1,0,0,0,0,0,0,0,0,0
12789,до,0,0,0,0,0,0,0,0,0,0
12790,обработка почвы,0,0,0,0,0,0,0,0,0,0
12791,культиватор,0,0,0,0,0,0,0,0,0,0
12792,наклон,0,0,0,0,0,0,0,0,0,0
12793,наклон,0,0,0,0,0,0,0,0,0,0
12794,лесоматериалы,0,0,0,0,0,0,0,0,0,0
12795,лесные участки,0,0,0,0,0,0,0,0,0,0
12796,тембр,0,0,0,0,0,0,0,0,0,0
12797,время,0,0,0,1,0,0,0,0,0,0
12798,своевременность,0,0,0,0,0,0,0,0,0,0
12799,своевременно,1,0,0,0,0,0,0,0,0,0
12800,часы,0,0,0,0,0,0,0,0,0,0
12801,робкий,0,1,0,0,0,1,0,1,0,0
12802,робость,0,1,0,1,0,1,0,0,0,0
12803,банка,0,0,0,0,0,0,0,0,0,0
12804,настойка,0,0,0,0,0,0,0,0,0,0
12805,зубцы,0,0,0,0,0,0,0,0,0,0
12806,оттенок,0,0,0,0,0,0,0,0,0,0
12807,покалывание,0,0,0,0,0,0,0,0,0,0
12808,покалывание,0,0,0,0,0,0,0,0,0,0
12809,возиться,0,0,0,0,0,0,0,0,0,0
12810,аляповатый,0,0,0,0,0,0,0,0,0,0
12811,звон в ушах,0,0,0,0,0,0,0,0,0,0
12812,мишура,1,0,0,0,0,0,1,0,0,0
12813,оттенок,0,0,0,0,0,0,0,0,0,0
12814,крошечный,0,0,0,0,0,0,0,0,0,0
12815,наконечник,0,0,0,0,0,0,0,0,0,0
12816,подвыпивший,0,1,0,0,0,0,0,0,0,0
12817,тирада,0,1,1,0,1,0,0,0,0,0
12818,шина,0,0,0,0,0,0,0,0,0,0
12819,усталый,0,1,0,0,0,0,0,0,0,0
12820,усталость,0,1,0,0,0,0,0,0,0,0
12821,утомительный,0,1,0,0,0,0,0,0,0,0
12822,ткань,0,0,0,0,0,0,0,0,0,0
12823,синица,0,1,0,0,0,0,0,0,0,0
12824,титанический,0,0,0,0,0,0,0,0,0,0
12825,десятина,0,0,0,0,0,0,0,0,0,0
12826,название,1,0,0,0,0,0,0,0,0,1
12827,титулованный,0,0,0,0,0,0,0,0,0,0
12828,трах,0,0,0,0,0,0,0,0,0,0
12829,номинальный,0,0,0,0,0,0,0,0,0,0
12830,жаба,0,1,0,0,1,0,0,0,0,0
12831,тост,1,0,0,0,0,0,1,0,0,0
12832,табак,0,1,0,0,0,0,0,0,0,0
12833,Тоби,0,0,0,0,0,0,0,0,0,0
12834,ловкач,0,0,0,0,0,0,0,0,0,0
12835,сегодня,0,0,0,0,0,0,0,0,0,0
12836,палец,0,0,0,0,0,0,0,0,0,0
12837,тога,0,0,0,0,0,0,0,0,0,0
12838,тяжелый труд,0,0,0,0,0,0,0,0,0,0
12839,туалет,0,1,0,0,1,0,0,0,0,0
12840,ловушка,0,1,0,0,0,0,0,0,0,0
12841,знак,0,0,0,0,0,0,0,0,0,0
12842,толерантность,0,0,0,0,0,0,0,0,0,0
12843,терпимый,1,0,0,0,0,0,0,0,0,0
12844,терпеть,0,1,1,0,0,0,0,1,0,0
12845,терпимость,1,0,0,0,0,0,0,0,0,0
12846,Потери,0,0,0,0,0,0,0,0,0,0
12847,томагавк,0,0,0,0,0,0,0,0,0,0
12848,могила,0,0,0,0,0,0,0,1,0,0
12849,кот,0,0,0,0,0,0,0,0,0,0
12850,мне,0,0,0,0,0,0,0,0,0,0
12851,завтра,0,0,0,1,0,0,0,0,0,0
12852,тонна,0,0,0,0,0,0,0,0,0,0
12853,тон,0,0,0,0,0,0,0,0,0,0
12854,Тонг,0,0,0,0,0,0,0,0,0,0
12855,щипцы,0,0,0,0,0,0,0,0,0,0
12856,язык,0,0,0,0,0,0,0,0,0,0
12857,тоник,0,0,0,0,0,0,0,0,0,0
12858,тоннаж,0,0,0,0,0,0,0,0,0,0
12859,гланды,0,0,0,0,0,0,0,0,0,0
12860,механическая обработка,0,0,0,0,0,0,0,0,0,0
12861,зуб,0,0,0,0,0,0,0,0,0,0
12862,зубная боль,0,1,0,0,0,1,0,0,0,0
12863,зубчатый,0,0,0,0,0,0,0,0,0,0
12864,беззубый,0,0,0,0,0,0,0,0,0,0
12865,топ,1,0,0,1,0,0,0,0,0,1
12866,топаз,0,0,0,0,0,0,0,0,0,0
12867,тема,0,0,0,0,0,0,0,0,0,0
12868,актуальный,0,0,0,0,0,0,0,0,0,0
12869,топографический,0,0,0,0,0,0,0,0,0,0
12870,топографический,0,0,0,0,0,0,0,0,0,0
12871,топография,0,0,0,0,0,0,0,0,0,0
12872,опрокидываться,0,0,0,0,0,0,0,0,1,0
12873,Tor,0,0,0,0,0,0,0,0,0,0
12874,факел,0,0,0,0,0,0,0,0,0,0
12875,мучение,0,1,1,0,0,1,0,1,0,0
12876,порванный,0,1,0,0,0,0,0,0,0,0
12877,торнадо,0,0,0,0,0,1,0,0,0,0
12878,торпеда,0,1,1,0,0,0,0,0,0,0
12879,поток,0,0,0,0,0,1,0,0,0,0
12880,жаркий,0,1,0,0,0,0,0,0,0,0
12881,кручение,0,0,0,0,0,0,0,0,0,0
12882,торс,0,0,0,0,0,0,0,0,0,0
12883,деликт,0,1,0,0,0,0,0,0,0,0
12884,деликтный,0,1,1,0,1,0,0,0,0,0
12885,черепаха,0,0,0,0,0,0,0,0,0,0
12886,извилистый,0,0,0,0,0,0,0,0,0,0
12887,пытки,0,1,1,1,1,1,0,1,0,0
12888,жеребьевка,0,0,0,0,0,0,0,0,0,0
12889,общее,0,0,0,0,0,0,0,0,0,0
12890,совокупность,0,0,0,0,0,0,0,0,0,0
12891,полностью,0,0,0,0,0,0,0,0,0,0
12892,тотализатор,0,0,0,0,0,0,0,0,0,0
12893,тотем,0,0,0,0,0,0,0,0,0,0
12894,коснуться,0,0,0,0,0,0,0,0,0,0
12895,коснулся,0,1,0,0,0,0,0,0,0,0
12896,трогательный,0,0,0,0,0,0,0,0,0,0
12897,обидчивый,0,1,1,0,0,0,0,1,0,0
12898,жестко,0,1,0,0,0,0,0,1,0,0
12899,прочность,1,0,1,0,0,1,0,0,0,1
12900,тур,0,0,0,0,0,0,0,0,0,0
12901,туристический,0,0,0,0,0,0,0,0,0,0
12902,турмалин,0,0,0,0,0,0,0,0,0,0
12903,турнир,0,0,0,0,0,0,0,0,0,0
12904,жгут,0,0,0,0,0,0,0,0,0,0
12905,рекламировать,0,0,0,0,0,0,0,0,0,0
12906,буксировка,0,0,0,0,0,0,0,0,0,0
12907,полотенце,0,0,0,0,0,0,0,0,0,0
12908,башня,1,0,0,0,0,0,0,0,0,0
12909,возвышающийся,1,0,0,1,0,1,0,0,0,0
12910,город,0,0,0,0,0,0,0,0,0,0
12911,городская тюрьма,0,0,0,0,0,0,0,0,0,0
12912,токсический,0,1,0,0,1,0,0,0,0,0
12913,токсикология,0,0,0,0,0,0,0,0,0,0
12914,токсин,0,1,0,0,0,1,0,0,0,0
12915,игрушка,0,0,0,0,0,0,0,0,0,0
12916,след,0,0,0,0,0,0,0,0,0,0
12917,следы,0,0,0,0,0,0,0,0,0,0
12918,трахея,0,0,0,0,0,0,0,0,0,0
12919,трассировка,0,0,0,0,0,0,0,0,0,0
12920,трек,0,0,0,1,0,0,0,0,0,0
12921,тракт,0,0,0,0,0,1,0,0,0,0
12922,послушный,0,0,0,0,0,0,0,0,0,0
12923,тяга,0,0,0,0,0,0,0,0,0,0
12924,трактор,0,0,0,0,0,0,0,0,0,0
12925,торговля,0,0,0,0,0,0,0,0,0,1
12926,трейдер,0,0,0,0,0,0,0,0,0,0
12927,торговец,0,0,0,0,0,0,0,0,0,0
12928,торговый,0,0,0,0,0,0,0,0,0,0
12929,традиция,0,0,0,0,0,0,0,0,0,0
12930,традиционный,1,0,0,0,0,0,0,0,0,0
12931,трафик,0,0,0,0,0,0,0,0,0,0
12932,трагедия,0,1,0,0,0,1,0,1,0,0
12933,трагический,0,1,0,0,0,0,0,0,0,0
12934,тропа,0,0,0,0,0,0,0,0,0,0
12935,поезд,0,0,0,0,0,0,0,0,0,0
12936,обученный,0,0,0,0,0,0,0,0,0,0
12937,тренер,0,0,0,0,0,0,0,0,0,1
12938,обучение,0,0,0,0,0,0,0,0,0,0
12939,черта,0,0,0,0,0,0,0,0,0,0
12940,предатель,0,1,1,0,1,1,0,1,0,0
12941,траектория,0,0,0,0,0,0,0,0,0,0
12942,трамвай,0,0,0,0,0,0,0,0,0,0
12943,бродяга,0,1,0,0,1,1,0,1,0,0
12944,трамвайная линия,0,0,0,0,0,0,0,0,0,0
12945,транс,0,1,0,0,0,0,0,0,0,0
12946,спокойный,1,0,0,0,0,0,1,0,0,0
12947,спокойствие,1,0,0,0,0,0,1,0,0,1
12948,Сделка,0,0,0,0,0,0,0,0,0,0
12949,сделка,0,0,0,0,0,0,0,0,0,1
12950,трансатлантический,0,0,0,0,0,0,0,0,0,0
12951,превосходство,1,0,0,1,0,0,1,0,1,1
12952,трансцендентальный,0,0,0,0,0,0,0,0,0,0
12953,трансцендентный,1,0,0,0,0,0,0,0,0,0
12954,транскрибировать,0,0,0,0,0,0,0,0,0,0
12955,переписчик,0,0,0,0,0,0,0,0,0,0
12956,расшифровка,0,0,0,0,0,0,0,0,0,1
12957,транскрипция,0,0,0,0,0,0,0,0,0,0
12958,перевод,0,0,0,0,0,0,0,0,0,0
12959,перенос,0,0,0,0,0,0,0,0,0,0
12960,переданы,0,0,0,0,0,0,0,0,0,0
12961,пронзенный,0,0,0,0,0,0,0,0,0,0
12962,преобразование,0,0,0,0,0,0,0,0,0,0
12963,преобразование,0,0,0,0,0,0,0,0,0,0
12964,переливание,0,0,0,0,0,0,0,0,0,0
12965,нарушение,0,1,0,0,0,0,0,0,0,0
12966,временный,0,0,0,0,0,0,0,0,0,0
12967,транзит,0,0,0,0,0,0,0,0,0,0
12968,переход,0,0,0,0,0,0,0,0,0,0
12969,переходный,0,0,0,1,0,0,0,0,0,0
12970,переходный,0,0,0,0,0,0,0,0,0,0
12971,временный,0,0,0,0,0,0,0,0,0,0
12972,перевести,0,0,0,0,0,0,0,0,0,0
12973,перевод,0,0,0,0,0,0,0,0,0,1
12974,транслокация,0,0,0,0,0,0,0,0,0,0
12975,полупрозрачный,0,0,0,0,0,0,0,0,0,0
12976,передача,0,0,0,0,0,0,0,0,0,0
12977,передавать,0,0,0,0,0,0,0,0,0,0
12978,превращение,0,0,0,0,0,0,0,0,0,0
12979,транец,0,0,0,0,0,0,0,0,0,0
12980,прозрачность,0,0,0,0,0,0,0,0,0,0
12981,прозрачный,0,0,0,0,0,0,0,0,0,0
12982,пересадка,0,0,0,0,0,0,0,0,0,0
12983,трансплантация,0,0,0,0,0,0,0,0,0,0
12984,транспорт,0,0,0,0,0,0,0,0,0,0
12985,транспорт,0,0,0,0,0,0,0,0,0,0
12986,транспонировать,0,0,0,0,0,0,0,0,0,0
12987,перенос,0,0,0,0,0,0,0,0,0,0
12988,поперечный,0,0,0,0,0,0,0,0,0,0
12989,ловушка,0,0,0,0,0,0,0,0,0,0
12990,улавливания,0,0,0,0,0,0,0,0,0,0
12991,украшения,0,1,0,0,0,0,0,0,0,0
12992,ловушки,0,1,0,0,0,0,0,0,0,0
12993,мусор,0,1,0,0,1,0,0,1,0,0
12994,дрянной,0,1,0,0,1,0,0,0,0,0
12995,травматический,0,1,1,0,0,1,0,1,0,0
12996,тяжелый труд,0,1,0,0,0,0,0,0,0,0
12997,путешествовать,0,0,0,0,0,0,0,0,0,0
12998,путешественник,0,0,0,0,0,0,0,0,0,0
12999,путешествие,1,0,0,0,0,0,0,0,0,0
13000,пересекать,0,0,0,0,0,0,0,0,0,0
13001,пародия,0,1,0,0,1,1,0,1,0,0
13002,трал,0,0,0,0,0,0,0,0,0,0
13003,траулер,0,0,0,0,0,0,0,0,0,0
13004,лоток,0,0,0,0,0,0,0,0,0,0
13005,коварный,0,1,1,0,1,1,0,0,0,0
13006,предательство,0,1,1,0,0,1,0,1,1,0
13007,протектор,0,0,0,0,0,0,0,0,0,0
13008,бегущая дорожка,0,0,0,1,0,0,0,0,0,0
13009,измена,0,1,1,0,1,1,0,0,1,0
13010,сокровище,1,0,0,1,0,0,1,0,0,1
13011,казначей,0,0,0,0,0,0,0,0,0,1
13012,казна,0,0,0,0,0,0,0,0,0,0
13013,рассматривать,1,1,1,1,1,1,1,1,1,1
13014,трактат,0,0,0,0,0,0,0,0,0,0
13015,лечение,0,0,0,0,0,0,0,0,0,0
13016,договор,0,0,0,0,0,0,0,0,0,0
13017,тройной,0,0,0,0,0,0,0,0,0,0
13018,дерево,1,0,1,1,1,0,1,0,1,1
13019,переход,0,0,0,0,0,0,0,0,0,0
13020,шпалера,0,0,0,0,0,0,0,0,0,0
13021,дрожать,0,0,0,0,0,0,0,0,0,0
13022,дрожь,0,1,0,0,0,1,0,0,0,0
13023,огромный,0,0,0,0,0,0,0,0,0,0
13024,чрезвычайно,1,0,0,0,0,0,0,0,0,0
